0, 1, 0, 3, 0, 2, 0, 0, 0, 2
1, 0, 0, 17, 0, 5, 0, 0, 4, 6
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 17, 0, 0, 0, 13, 0, 0, 6, 18
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 5, 0, 13, 0, 0, 0, 0, 2, 9
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 4, 0, 6, 0, 2, 0, 0, 0, 1
2, 6, 0, 18, 0, 9, 0, 0, 1, 0
